sentence,true_label,scibert autogenerated 10 keywords using bm25
as shown in table 1  the lattice constant a  a = b  is 7.24 å  the value of c is 3.90 å  and the volume is 204.43 å3 for primitive u3si2 by using the method of pbe  which have obvious deviations from the previous experimental and calculated results.,contradiction
the structural parameters calculated by the pbe+u method are closer to the experimental and calculated values  which proves that the calculation method of pbe+u is effective.,contradiction
in order to further determine the dynamic stability of the two structures  the corresponding phonon density of states is also calculated in fig. 3.,contradiction
in this section  the toughness of the material is firstly estimated through bulk modulus  b  and shear modulus  g   where b can reflect the incompressibility of the material  and the g can estimate the degree of deformation caused by shear force.,contradiction
the mechanical anisotropy of the material is then evaluated through the three-position youngs modulus diagram and au.,contradiction
in addition  poissons ratio is also calculated using the following eqn  2 : according to frantsevichs theory  the value of σ could also be used as a criterion for judging whether the material has ductility  and 0.26 is defined as the critical value.39 the calculation results of u3si2  sub-u3si1.5al0.5 and sub-u2.5si2al0.5 i  σ are shown in table 2.,contradiction
for orthorhombic crystals  the corresponding bv and br are the bulk modulus; gv and gr are the shear modulus can be calculated by eqn  4 – 7 :41 for the tetragonal structure  the same variables from shear modulus  as well as the variables from bulk modulus can be calculated by eqn  8 – 11 :42 43 sij is the elastic compliance constant  and cij is the elastic constant.,contradiction
next  the three-dimensional youngs modulus diagram is used to visually explore the anisotropy of elasticity.,contradiction
for tetragonal and orthogonal structures  the three-dimensional youngs modulus is expressed using eqn  12  and  13 :44 45 the isotropic materials would display a three-dimensional spherical structure; otherwise  the solid material is anisotropic one.,contradiction
fig. 4 shows the three-dimensional youngs modulus calculated from the above formula.,contradiction
for u3si2  the maximum youngs modulus is 150 gpa  while sub-u3si1.5al0.5 is 130gpa  and sub-u2.5si2al0.5 i  is 110 gpa.,contradiction
therefore  it can be concluded that the sub-u3si1.5al0.5 still maintains high isotropy  and the youngs modulus of the structure does not change much  while the sub-u2.5si2al0.5 i  shows out of the strong anisotropy  the youngs modulus decreases significantly.,contradiction
by solving the linearized boltzmann transport equation  the lattice thermal conductivity in different directions can be accurately calculated; where the electronic transport properties are approximated with the relaxation time ï„ = 0.68 ã— 10âˆ’14 s evaluated using ï at 300 k obtained from experiments.46 the anisotropic lattice thermal conductivity of u3si2  sub-u3si1.5al0.5 and sub-u2.5si2al0.5 i  is calculated  as shown in fig. 5 aâ€“c   the inset is the curve of kzz/kxx with temperature.,contradiction
this isotope of the thermal conductivity of the phonon is caused by the dispersion phase space and the similar group velocities in different directions.48fig. 5 d  shows the calculated electronic thermal conductivity  ke/τ   u3si2  sub-u3si1.5al0.5and sub-u2.5si2al0.5 i ; and it can be seen from the figure that the electronic thermal conductivity of the three compounds all increase linearly with the increase of temperature.,contradiction
first of all  it is well known that upon compression  anatase bulk tio2 undergoes a phase transition sequence from anatase phase to α-pbo2 phase  and then to baddeleyite phase.22 23 for nanostructured tio2 materials such as nanoparticles and nanowires  however  anatase phase generally transforms directly into baddeleyite phase upon compression.31 34 37 39 43 table 1 summarizes the phase transition sequences of different tio2 materials.,contradiction
for tio2 nanoparticles in particular  the phase transition sequences are found strongly particle size dependent.,contradiction
the anatase to baddeleyite phase transitions was found only in the mid-sized tio2 nanoparticles  i.e.  12–50 nm .,contradiction
outside this range  the tio2 nanoparticles exhibit either same phase transition sequence as bulk materials  when >50 nm  or become amorphous  when <12 nm  upon compression.,contradiction
in this study  given that the electrochemically synthesized tio2 nanotubes are several tens of microns long  i.e.  comparable to bulk materials   the tube diameter thus is the determining dimension.,contradiction
even though the tube diameter of 100 nm is two times larger than the critical size of 50 nm for nanoparticles  the deletion of the α-pbo2 phase is still found upon compression.,contradiction
this observation is similar to that of anatase tio2 nanowires with similar or larger sizes.37 39 therefore  it is reasonable to conclude that  in contrast to nanoparticles  morphology has more prominent effect than size in affecting high pressure behaviors of 1d tio2 nanomaterials.,contradiction
so far  there were several attempts to explain why α-pbo2 phase was hindered in anatase tio2 nanomaterials.,contradiction
a widely accepted interpretation was that nanostructured tio2 has enhanced surface energy compared to the bulk counterparts  although some other factors such as the imperfections of the crystals may also contribute.30 35 43 nonetheless  the rational correlation between the phase stability and dimensions of the nanostructures is still not fully understood.,contradiction
in the raman measurements  contrastingly  no phase transition is found upon compression up to 17.7 gpa  a pressure substantially higher than the transition onset pressure  i.e.  ∼14 gpa  found in the xrd measurements.,contradiction
although neon provides a better hydrostatic condition above 10 gpa than silicon oil  the difference in the hydrostaticity is unlikely the primary factor for the different compression behavior of tio2 nanotubes.,contradiction
in particular  the large tube diameter  i.e.  ∼100 nm  and the wall thickness  i.e.  ∼10 nm  as well as the way the tubes are aligned upon production may result in a much more inhomogeneous pressure response along the radial direction upon compression.,contradiction
considering that raman spectroscopy is a surface sensitive probe while that bulk penetrating x-ray provides information involving long-range orderness  we may conclude that the bulk tio2 nanotubes and especially the inner layers transform to baddeleyite phase whereas the surface layers become amorphous upon compression.,contradiction
two tuning points  labeled as p1 and p2  are found at 6 gpa and 14 gpa  respectively  consistent with the observation in tio2 nanowires reported before.39 for tio2 nanowires  p2 coincides with the anatase to baddeleyite phase transition pressure.,contradiction
interestingly  the p2 in the current study  which is 14 gpa  is also coincidental with the anatase to baddeleyite phase transition pressure identified in the xrd measurements.,contradiction
this coincidence may suggest that the anatase to baddeleyite phase did occur  although undetectable in the raman measurements given the above discussion.,contradiction
based on our earlier high-pressure study of tio2 nanowires  these two turning points are consistent with the three-stage process proposed for the phase transition  which involves the competition between formations of the α-pbo2 phase and baddeleyite phase.,contradiction
in the first stage  0 gpa – p1   specifically  the anatase to α-pbo2 phase transition route may be favored.,contradiction
however  due to the enhanced surface energy  a high energy barrier for the formation of the α-pbo2 structure could substantially delay the transition to the α-pbo2 phase.45 therefore  before the α-pbo2 phase is eventually formed  the baddeleyite phase became the more energetically favored structure in competition with the α-pbo2 phase at the second stage  p1 – p2   as seen in fig. 5.,contradiction
at the third stage  >p2   the phase transformation followed anatase-to-baddeleyite route monotonically  accompanied by the significantly faster increase in the fwhm of the eg 1  mode than the first two stages.,contradiction
fig. 5 fwhm of the eg 1  raman mode as a function of pressure for tio2 nanotubes.,contradiction
p1 and p2 denote the first and second turning pressure points upon compression.,contradiction
furthermore  detailed analysis of the xrd results of tio2 nanotubes allows the understanding of the pressure dependence of unit cell parameters as well as the compressibility in comparison with earlier studies of bulk and nanostructured tio2 materials.,contradiction
the normalized unit cell lengths  i.e.  a/a0 and c/c0  as a function of pressure for the tio2 nanotubes are plotted in fig. 6 in comparison with the corresponding bulk materials.,contradiction
first of all  the c-axis exhibits a linear compressibility that is three times larger than a-axis  consistent with earlies studies on bulk tio2[thin space  1/6-em ]24 47 as well as tio2 nanowires.37 39 the different compressibilities are believed to be associated with the intrinsic anatase crystal structure.,contradiction
moreover  compared to bulk tio2  the c-axis of tio2 nanotubes shows higher compressibility  while the compressibility along a-axis is similar.,contradiction
in general  the c-axis for all the nanostructured anatase tio2 is more compressible than the corresponding bulk material  indicating that the morphology and the crystalline growth direction of tio2 nanomaterials play an important role in the anisotropic behavior.34 37 fig. 6 pressure dependences of cell parameters of anatase tio2 nanotubes in comparison with those of bulk tio2.,contradiction
open and solid symbols denote the cell parameters of the tio2 nanotubes and bulk tio2 cited from ref. 24  respectively.,contradiction
for comparison purposes  the bulk modulus of the anatase phase of corresponding bulk materials  nanoparticles and nanowires are plotted together with tio2 nanotubes.,contradiction
in addition  morphology-induced alterations of bulk modulus have been reported in high-pressure studies of other tio2 nanomaterials.,contradiction
for example  strongly contrasting compressibilities were observed for tio2 nanoparticles with rod and rice shapes.34 the bulk modulus of rod-shaped particles was reduced  whereas that of the rice-shaped particles was enhanced by over 50% relative to the corresponding bulk materials.34 all these observations suggest that morphology plays a dominant role in the compressibility of different tio2 nanostructures due to the different contribution of surface energy states.,contradiction
fig. 7 pressure dependence of the unit cell volume for the anatase phase of tio2 nanotubes in comparison with that for bulk  nanowires  and nanocrystals.,contradiction
the inset figure shows the eos of baddeleyite phase of tio2 nanotubes.,contradiction
dotted lines  dashed lines  and dash dotted lines are the eos for bulk  nanowires and nanocrystals reported from ref. 24  40 and 43  respectively.,contradiction
indeed  in our earlier studies of tio2 nanowires for which the baddeleyite phase has a lower stiffness  the wire morphologies were not preserved.39 finally  the interplay of multiple factors must be considered collectively to interpret the different mechanical properties  phase stability as well as transition sequence of nanomaterials.,contradiction
park et al. suggested that bulk modulus may be influenced by the crystal growth directions of tio2 nanomaterials.,contradiction
the dependence of the calculated bulk modulus on the atomic density is illustrated in fig. 2 a .,contradiction
on the other hand  on introducing h atoms in the a-c films  as shown in fig. 2 b   the bulk modulus as a function of the h concentration increased and then slightly increased.,contradiction
this experimental result showed a similar trend with our dft results  212 gpa at 2.6 g cm−3  351 gpa at 3.2 g cm−3  and 450 gpa at 3.5 g cm−3 ; however  there is some discrepancy since the amorphous phase is characterized by a short-range order and the atoms are bonded in randomly disordered positions due to a phenomenon that does not allow the formation of a regular arrangement.,contradiction
nevertheless  taking advantage of the benefits of the simulation  it is noted that the drastic increase in the bulk modulus is observed by increasing the atomic density of the a-c films  which suggests that it would be difficult for the films hardened by high atomic density to relieve the stress of the individual layers within the overall stack in integrated semiconductor devices.,contradiction
however  the addition of hydrogen in the a-c films has little effect on increasing the bulk modulus even though the sp3 content increases.,contradiction
these requirements become more important and increasingly challenging to meet as the device integrity increases.37 38 to elucidate the mechanism of the increase in bulk modulus caused by atomic density and hydrogen concentrations  more direct evidence for the atomic bond structure including bond length distributions was collected first.,contradiction
fig. 3 shows the calculated results of the bond length and bond angle distributions for the dense a-c film with the highest atomic density of 4.0 g cm−3 and those for the h-added a-c film with the highest h concentration of 31.2 at%  in which the highest bulk modulus is observed  as shown in fig. 2.,contradiction
li et al.39 revealed that the distortion of bond lengths  <1.42 å  and bond angles  >120°  in the carbon network was the key factor for the low level of the bulk modulus.,contradiction
however  after adding h into the a-c film  the fractions are 14.3% and 33.1%  showing similar values to both the bulk modulus and the fraction of the distorted bond length of the ref. a-c film.,contradiction
this indicates that even the smaller bulk modulus than that of the dense a-c film is attributed to the high fraction of the distorted c–c bond relaxed by lattice vibrations during stress calculations using vasp.,contradiction
above 80 w in power  the young’s modulus increases close to linearly and reaches 126.4 ± 6.2 gpa at 115 w.,contradiction
magnetic and structural parameters of tetragonal fe5sib2 compound was studied in applied magnetic field up to 7 t and hydrostatic pressure up to 6 gpa in temperature ranging from 2 k up to tc = 844 k.,contradiction
according to the oliver-pharr method  hardness h shows insignificant ise and the value h = 7.88 gpa was obtained for zr65cu15al10ni10  whereas elastic modulus e shows significant ise.,contradiction
although  the elastic modulus yet shows small ise  we conclude that the nanomechanical properties of considered zr65cu15al10ni10 are around e = 125 ± 3 gpa  h = 6.60 gpa  and the dp model parameters σ o  = 2.7 gpa  and β = 14°.,contradiction
the elastic modulus of an octahedral structure made of ti-6al-4v  which is one of the most well-known materials for biomedical applications  es =113.8  gpa  with 50% porosity is lower than 8gpa  see fig. 11 for e/es .,contradiction
for example  the values of shear modulus of mg65cu25tb10 were 19.4 gpa and 19.6 gpa reported by wang et al. [34] and chen et al. [39]  respectively.,contradiction
thus  the mean of 19.5 gpa was used in the following analysis for the shear modulus of mg65cu25tb10.,contradiction
thus  the subset containing x p1  v mm  and s mix/r  which had an rmse of 9.531 gpa  was considered as the best subset for bulk moduli.,contradiction
when considering pauling electronegativity  higher electronegativity corresponds to stronger atomic bonding  and therefore higher bulk moduli. 27 g1fâˆî±1=1vmm  28 g2fâˆî±2=1vmmâˆ’2smix/r  29 b1fâˆî²1=14169+2vmm3  30 b2fâˆî²2=1366xp12vmm+4xp12+456214âˆ’vmm2,contradiction
for example  if the ti-based bmgf needs to possess a lower modulus about 5 gpa and a lower strength about 120 mpa  the fit line predicts that the foam should possess a density about 1.6 g/cm3 and a porosity volume fraction of ∼75%.,contradiction
the measured young’s moduli and yield strength ranging of the bmgfs were ranging from 8 to 53 gpa and from 140 to 730 mpa  which could well match the mechanical properties of human bone.,contradiction
no evidence for a pressure-induced phase transition in ybo3 is observed up to 27 gpa  however we note that an apparent discontinuity in the compressibility at 8 gpa  likely due to the onset of non-hydrostaticity  could lead to the misinterpretation of an atypically high bulk modulus.,contradiction
while some early studies also reported the young’s moduli for binary hexaborides to be 350−400 gpa [35]  a recent study in 2018 reported the young’s modulus of hot-pressed smb6 to be 271 gpa by fracture strength test and 244 gpa by ultrasonic test [59]  which are more comparable with our hehbs.,contradiction
at high temperatures  4000 k  the shear modulus of feo is only 1/5 that of mgo  fig. 2  and thus small differences in g  <20 gpa  due to different averaging schemes causes large differences in the vs.,contradiction
so the bulk modulus for a dilute dispersion of hollow inclusions with interphase becomes 5.8 keffkm=3km+4μmnc+1 where km= 3λm+2μm /3.,contradiction
now  the bulk modulus for hollow inclusion without interphase is obtained by using eqs.  5.4  5.5  or  5.8  with 5.9 n=2μi+3λi3λm+4μi+2μmα3-4μi3λi+2μi-3λm-2μm42μi+3λiμi-μmα3-4μi3λi+2μi+4μm2μm+3λm that  gives a result in agreement with the effective bulk modulus obtained by porfiri and gupta  2009 .,contradiction
at 350 and 400 °c  where the presence of an amorphous phase is detected  young’s modulus is 322 ± 20 and 313 ± 13 gpa  respectively  which is lower than the value for phase pure moalb reported by achenbach et al. [20].,contradiction
our calculated cell volumes of the wii and γ phases are 608.52 and 541.24 å3  at 12.5 gpa   respectively.,contradiction
the deformation of the unit cell  axial incompressibility  and bulk modulus was studied under hydrostatic pressures up to ~10 gpa.,contradiction
depending on orientation  the elastic youngs modulus is reported to be between approximately 11.6 and 11.9 gpa  with a poisson ratio of 0.2 and a tensile strength between 19 and 20 mpa at a strain of approximately 2500 με [75].,contradiction
the effective mass density ï eff and bulk modulus b eff are given by eq.  5  and dispersion relation [56]. 6 ïeff=jkeffsinkeffdeï‰t21/ï0 beff=ï‰2keff/ïeff/ï0c02.where ï eff and b eff are the effective parameters normalized to background air  respectively.,contradiction
the bulk rock ti isotopic compositions of seven samples were published in greber et al.  2017a  and we add here the δ49ti values of andesite kos2e  trachyandesite kos1j and trachyte ks08-75b.,contradiction
they combined their ultrasonic interferometry measurements performed on san carlos olivine   fe0.1 mg0.9 2sio4  with speziale et al.s data in a linear fit  and proposed that the adiabatic bulk modulus  k s0  follows the trend: 1 ks0=129.4 4 +9xfe.more recently nestola et al.  2011  measured the compressibility of natural olivines with three compositions between fo80fa20 and fo62fa38.,contradiction
these costs have been determined for a 2014 hexa-core workstation pc and elements with a particle density of 4000 kg/m3 and a shear modulus of 300 mpa.,contradiction
the similarity of v mm and x p1 values between pt74.7cu1.5ag0.3p18.0b4.0si1.5 and au49.0ag5.5pd2.3cu26.9si16.3 led to the incorrect ml model-based prediction of their bulk moduli.,contradiction
the sr results are given by eqs.  27 – 29   and show that a smaller v mm  average atomic volume  å3  results in a higher g  shear modulus  gpa  and b  bulk modulus  gpa .,contradiction
the p-v data at room temperature and in a pressure range of 0.0001–14.81gpa were then analyzed by a third-order bm-eos and yielded v 0 =1505.35±0.25å3  k 0 =161±2gpa  k′0 =5.0±0.3. with k 0 fixed to 4.0  we also obtained v 0 =1505.04±0.29å3 and k 0 =167±1gpa.,contradiction
consequently  we fitted the p-v-t data with the high-temperature third-order bm-eos approach and obtained the thermoelastic parameters of v 0 =1505.40.33  k 0 =1621gpa  k0 =4.90.2  the temperature derivative of the bulk modulus  k 0 t  p =0.0180.004gpa  and the thermal expansion coefficient at ambient conditions α 0 = 3.20.1 ×10−5 k−1.,contradiction
for compositions along the meta-aluminous join  series i  the dependence of h v on s follows the linear equation h v  gpa =5.79+2.1s  fig. 5a .,contradiction
the crystal anisotropic elastic moduli of graphite vary between 36 gpa  perpendicular to the basal plane  to 1060 gpa within the plane  due to the weak van der waals forces between the basal planes.,contradiction
the diffraction data show different trends: for the bending specimen  the residual crystal strains tend to compression with increasing tensile peak bulk strain  and vice versa  fig. 14a .,contradiction
the predicted p t of the wii → γ phase transition is 12.5 gpa at 400 k  and it increases to 50.1 gpa at 1300 k.,contradiction
thermal-elastic properties such as bulk modulus  heat capacity  cte  entropy and debye temperature are obtained at finite temperature  <1300 k  and pressure  <58 gpa .,contradiction
the bulk modulus of nanocrystalline  fluorite-structured samarium doped ceria  sm0.2ce0.8o1.9  has been investigated using synchrotron-based high-pressure x-ray diffraction technique.,contradiction
the high pressure structural results indicate that the highly defected ionic conductor is stable up to 20gpa and has a lower bulk modulus than what has been reported for undoped-ceo2.,contradiction
the numerical values are then: bv = 384 gpa and gv = 326 gpa.,contradiction
the hardness is the highest for the purely amorphous sample with 17  2 gpa and lowest for the partially crystalline sample at 450 c with 12  1 gpa.,contradiction
the hardness of the crystalline samples is constant within the error of measurement between 13 ± 2 and 15 ± 2 gpa  which is consistent with the hardness of fine-grained bulk samples [19].,contradiction
at 0 gpa we find that iron has a negligible or very small effect on both the bulk and shear moduli  dk/dfe%=0 and dg/dfe%=−0.16   but at 136 gpa iron has a far more significant effect on the moduli which is dependent on the iron spin state and the temperature  table 2 .,contradiction
in similar way  we write the strain energy for the second homogeneous solid  with0<r<r  in the form 5.3 uh=2πr3σrr23keff where keff is the effective bulk modulus of the equivalent homogeneous solid  determined assuming ucomp=uh  willis  1981 .,contradiction
substituting eqs.  5.5  in  5.4  we obtain an expression not depending from the radius r but only from c; in this way  the effective bulk modulus in terms of elastic and geometric properties is obtained in closed form for the case of nondilute inclusions  christensen  2005 .,contradiction
then  in order to obtain the bulk modulus for c≪1  dilute inclusion case   we assume β>3  see section 6 for a discussion on this assumption  and neglect higher terms in c in eq.  5.5 .,contradiction
by assuming numerical parameters of the previous examples for hard interphase and with β=10  lutz et al.  1997   in fig. 9 the normalized effective bulk modulus vs volume fraction c is shown for solid and hollow inclusions with and without interphase.,contradiction
based on the experimental results with confined pressure  a calculation method is presented which is available to study the bulk modulus of polyurea.,contradiction
findings reported elastic modulus value under high pressure and low temperature.,contradiction
we show that this increase in elastic modulus can be explained in terms of the transition between relaxed and unrelaxed moduli that is observed at zero pressure  low temperatures  and higher frequencies.,contradiction
this study reports two more new iron-sulfide compounds  fe2s and fe3s  formed at pressures greater than 21 gpa  and provides the crystal structure and elastic modulus of fe3s.,contradiction
clearly  our present elastic constants coincide with the previous theoretical values; as the al concentration decreases  the modulus of mabs are strengthened.,contradiction
the bulk modulus  k t0   varies from 134.0 7  gpa for pure jadeite to 116.1 5  gpa for pure aegirine.,entailment
the bulk modulus for the b4 phase was determined to be 223 ± 4 gpa.,entailment
the bulk modulus of c-bc2n is 282 gpa which is one of the highest bulk moduli known for any solid  and is exceeded only by the bulk moduli of diamond and c-bn.,entailment
the bulk modulus of beo at zero pressure is determined to be 223 gpa by the birchs equation.,entailment
also  the value of 213 gpa for the bulk modulus of eu0.48sr0.52mno3 in paramagnetic phase  above tn  is close to our calculated values of bulk modulus of the eu-doped camno3 compounds in the electron-doped region  table 2 .,entailment
calculations within the density functional theory shown that the five polymorphs of c3n4  i.e. cs-  p-  α-  β- and c- c3n4 have bulk moduli 379.2  393.2  378.7  419.1 and 449.2 gpa respectively with corresponding hardness  vickers  of 62.3  79.6  82.7  85.7  and 92.0 gpa respectively.,entailment
the density  adiabatic bulk modulus and p-wave velocity of liquid fe calculated up to 328.9 gpa.,entailment
from the obtained pressure-volume relation for hbn the isothermal bulk modulus of 36.7±0.5 gpa and its first pressure derivative of 5.6±0.2 have been calculated.,entailment
the bulk moduli of the superconducting skutterudites were 144 gpa for yfe4p12  183 gpa for yru4p12 and 189 gpa for yos4p12.,entailment
fits to the static compression data of mgo at 300 k yield a bulk modulus of 185 7  gpa and 160 2  gpa under nonhydrostatic and hydrostatic conditions  respectively.,entailment
we have found the bulk moduli of diamond and sic to be 123 and 345 gpa respectively.,entailment
the relaxed adiabatic bulk modulus  derived from relaxed velocities  for an  anorthite at 1893k is 20.4 ± 0.2 gpa and for di.64an.36  diopside-anorthite melts  at 1677k is 23.0 ± 0.1 gpa.,entailment
b 2 and re b 2 have been experimentally demonstrated to have high bulk moduli of 365 gpa.,entailment
bulk modulus of chalk is 9 gpa.,entailment
the bulk modulus of csh at 253 gpa is 881 gpa.,entailment
all 47â p-vâ data points were used to obtain a third-order birch-murnaghan equation of state with zero-pressure parameters: unit cell volumeâ v0â = 45.37â± 0.08  ã…3  density ï0â = 4.252 â±0.008  mg/m3  and bulk modulusâ k0â = 281 â±4  gpa  with an assumed bulk modulus pressureâ k0â€² = 4.,entailment
from the obtained pressure-volume relation for hbn the isothermal bulk modulus of 36.7 gpa and its first pressure derivative of 5.6 have been calculated.,entailment
the bulk modulus  shear modulus and youngs modulus of mo 3 al are 220.7 gpa  123.5 gpa and 312.3 gpa  respectively  which are larger than the other mo–al alloys.,entailment
the bulk modulus of α-boron has also been measured to 5 gpa by single-crystal x-ray techniques. the values have been determined to be 185 7  gpa for β-boron and 224 15  gpa for α-boron.,entailment
r-semiconductor-0 and r-semiconductor-100 exhibit lower bulk modulus  51  41 gpa respectively  compared to rutile  which means that these new structures are less hard than rutile. according to r-semiconductor-300′s bulk modulus  212 gpa   we can say that r-semiconductor-300 is as hard as rutile.,entailment
the experimental value for the bulk modulus of tho2 is found to be 195.3 ± 2.0 gpa  which compares well with the calculated value of 198 gpa obtained by using the generalised gradient approximation to the exchange correlation potential.,entailment
by extrapolating to the zero pressure  close to 1 atm in this work  with the fitted line  the bulk modulus is estimated to be about 5.6 gpa  which is obviously higher than the simulated value  about 1.2 gpa  in this work.,entailment
the bulk modulus b0 at atmospheric pressure for the nonporous matrix is 65 gpa  much smaller than b p  obtained at high pressures from lattice-parameter measurements.,entailment
the bulk modulus of 14 å tobermorite was calculated  ko = 47 gpa.,entailment
for γ-fe2o3 the bulk modulus has been found to increase from 203 gpa for the bulk material to 305 gpa for 9 nm size crystals.,entailment
the rocksalt phase persisted to the highest pressure studied  yielding a bulk modulus of 295 17  gpa for aln  323 27  gpa for gan and 170 16  gpa for inn. ,entailment
the bulk modulus of mg2feh6 was found to be 75.4 4  gpa by optimized experiment and 76.3 gpa by theoretical simulation.,entailment
the bulk modulus of v2gec  165 ± 2 gpa  is lower than that of cr2gec  182 ± 2 gpa .,entailment
we investigated a new superhard imma-carbon allotrope with a direct band gap of 2.60 ev  high hardness of 83.5 gpa  and large bulk modulus of 4447 gpa.,entailment
our calculations reproduce the lattice constants with good accuracy  but find identical bulk modulii for ceo2  176.9 gpa  and pro2  176.8 gpa .,entailment
fitting a fourth-order eulerian finite-strain equation of state yield values of the bulk modulus and its first and second pressure derivatives  k 0 = 104 2  gpa  k 0 = 10.9 5   and k 0 = -1.6 2  gpa  super -1  . ,entailment
the calculated value of bulk modulus of ca0.8la0.2mno3 is 220 gpa in paramagnetic phase.,entailment
the framework is highly compressible  with a bulk modulus  k = −v ∂p/∂v  of 6.52 35  gpa  the most compressible metal−organic framework  mof  documented to date.,entailment
for the orthorhombic phase we obtain a value of k0 ranging from 452.5 gpa to 476 gpa  whose k′ varies from 3.09 to 3.38 and its conventional v0 oscillates from 73.074 å3 to 73.277 å3.,entailment
stibnite is a very compressible material with a bulk modulus of 26.91 14  gpa.,entailment
recent studies on quenchedhigh density zro2 and tio2 report bulk moduli of 444 and 431 gpa  respectively.,entailment
we also report the direct determination of the bulk modulus bo of this compound  246 gpa .,entailment
the values obtained all exceed the bulk modulus  441 gpa  of diamond,entailment
the bulk modulus calculated from cij components is equal b = 35 gpa.,entailment
thus we observe that the tetragonal cofe2o4 has a relatively small bulk modulus of 94.12 gpa.,entailment
bulk modulus of ti was found to be 25 gpa.,entailment
in addition  it is estimated that the bulk modulus at pressure of the silicon dicarbide lattice can attain values in excess of 545 gpa by a mechanism of harmonic compression which has been described earlier for glitter.,entailment
the bulk modulus of the nacl structure was determined to be 194 gpa. ,entailment
the bulk modulus of the 011 phase is significantly greater than the bulk moduli of the m and 01 phases  95 and 220 gpa  respectively.,entailment
the bulk modulus of un shows a very good agreement  the experimental value being 203 6  gpa and the theoretical value 214 gpa. ,entailment
this value exceeds the bulk modulus of diamond  420 gpa for single diamond crystal .,entailment
using eqn. 6  the bulk modulus of spinel fe3o4 is calculated to be 177 gpa  in good consistent with the experimental value of 187 gpa.,entailment
furthermore  the scaling argument successfully reproduces the bulk moduli of a number of diamond- and zinc-blende-structured solids  including carbon  435 gpa   silicon  98 gpa .,entailment
our previous work has shown that the calculated bulk modulus and shear modulus of ptzr are 165 gpa and 27 gpa.,entailment
the bulk modulus  b0  and the atomic volume at atmospheric pressure  v0  of the sh phase were estimated to be 84.1 gpa and 14.2 å3  with a fixed value of the pressure derivative of the bulk modulus  b′0 .,entailment
the bulk modulus of ni3–xs at 300 k was determined to be 140 ± 2 gpa with a fixed k′ = 4 by static compression with a liquid pressure medium.,entailment
results show that the highly incompressible material has a bulk modulus of k = 242 8  gpa and its pressure derivative k is calculated to be 6 1 .,entailment
bulk modulus of 462 to 546 gpa was found out for sp-swnt from the comparative study of pressure dependence of the raman modes of sp-swnt  high-energy mode ∼1590 cm−1  and diamond  1333 cm−1 .,entailment
carbon nitrides c3n4 and β-bc2n were expected to have large bulk moduli  and the bulk modulus of cubic c3n4 is 496gpa from first-principles calculations 8 which is larger than the experimental bulk modulus of diamond with 442gpa.,entailment
we can conclude that the largest values of bulk modulus 57.9173  55.998 and 52.988 gpa obtained for znse0.75te0.25  znse0.50te0.50  and znse0.25te0.75 structures simply relatively less compressible compounds.,entailment
the experimental value of bulk modulus confirmed our ab initio calculations where k0=139.9 gpa  and k′0=3.7k0′=3.7 for the high-pressure tetragonal phase of tih2tih2.,entailment
values at 300 k are bulk modulus = 166.2 ± 0.9 gpa.,entailment
zr2al3c5 has a theoretical bulk modulus of 160gpa and illustrates elastic anisotropy under pressure below 20gpa.,entailment
irn has the highest bulk modulus  278 gpa for gga and 313 gpa for lda  in these stable zinc-blende phases.,entailment
by fitting the pressure-volume data up to 58 gpa  the bulk modulus of os and its pressure derivative are determined to be b0=395 15 gpa and b′0=4.5 5 .,entailment
the calculated bulk modulus of nb 3 ir is 328.6 gpa  which is much larger than that of the other nb ir compounds.,entailment
the rxrd data obtained at ψ = 54.7 ° yield a bulk modulus k 0 = 282 ± 9 gpa.,entailment
cco-c8 has a high bulk modulus of 444.1 gpa  table i   high crystal density  3:51 g=cm 3    and high vickers hard- ness of 95.1 gpa  as derived from our microscopic hard- ness model [27–29].,entailment
the fit of the birch–murnaghan equation of state gave a bulk modulus k = 53.3   5   gpa with a fixed pressure derivative k ′ = 4,entailment
the bulk modulus of 3c–gec is 176.94 gpa while that of 2h–gec is 179.21gpa.,entailment
in the case of microhardness  it ranges from 57 to 104 in c  34.3–73 in bn  however  in the case of bulk modulus it varies from 35.7 to 76.6 in aggate2 semiconductor.,entailment
bulk modulus of limestone is 65 gpa.,entailment
however  the bulk modulus of nanocrystalline -si3n4  grain size between 10 and 50 nm  has been determined to be 685 gpa below a pressure of 40.,entailment
a newly discovered polymeric form of carbon dioxide also shows a high bulk modulus of 365 gpa.,entailment
the isothermal bulk modulus of the cotunnite phase was reported to be 431 gpa  dubrovinsky et al. 2001; dubrovinskaia et al. 2002 ,entailment
a third order birch-murnaghan equation of state fitted to the data yields a bulk modulus of 78.9 ± 3.7 gpa with a pressure derivative of 3.71 ± 0.34.,entailment
in particular  osn2 has the highest bulk modulus of 360.7gpa.,entailment
the obtained unit cell volume  v0   bulk modulus  b0   and its pressure derivative  b0′  at ambient pressure are 138.3 1  å  195 2  gpa  and –5.4 5   respectively.,entailment
the cubic fluorite phase has a bulk modulus b0=230±10 gpa with an assumed pressure derivative of b’0=4.00.,entailment
for example  the bulk moduli of diamond and boron nitride are 440 and 369 gpa  respectively.,entailment
for comparison  a bulk modulus of 56.0 ± 1.4 gpa  with a pressure derivative of 5.3 ± 1.0  is calculated for cas.,entailment
